0,1
datasets/lines/a03/a03-054/a03-054-01.png,"a new image . Certainly , he is now a"
datasets/lines/a02/a02-098/a02-098-03.png,suggestion that there may be fresh concessions to the
datasets/lines/h07/h07-078/h07-078-05.png,"industry , the shortage of bricks and other"
datasets/lines/r03/r03-090/r03-090-02.png,"you say your husband earns about ... yes ,"
datasets/lines/h01/h01-000/h01-000-09.png,Census conducted on behalf of the Royal
datasets/lines/b01/b01-044/b01-044-03.png,by failing until now to co-operate as a creditor nation
datasets/lines/d06/d06-113/d06-113-03.png,put all our energies into the particular
datasets/lines/c03/c03-094d/c03-094d-06.png,comically grotesque ; they were not
datasets/lines/k04/k04-075/k04-075-06.png,to which her own had responded as it
datasets/lines/l01/l01-173/l01-173-06.png,you stick it out up here and we all get
datasets/lines/a01/a01-026x/a01-026x-06.png,and the Dominion Party . But representatives
datasets/lines/l04/l04-005/l04-005-03.png,"' Well , don't I get a drink tonight ? ' she asked boldly ."
datasets/lines/l07/l07-176/l07-176-01.png,"him . "" I used to play about in these things"
datasets/lines/r02/r02-013/r02-013-00.png,The train drew into another station
datasets/lines/m01/m01-022/m01-022-00.png,"His usually animated face was expressionless and looked flat ,"
datasets/lines/e04/e04-091/e04-091-04.png,cut for this purpose in the stern or after
datasets/lines/k04/k04-099/k04-099-05.png,"a brown outcrop of flower-wreathed ruins , a pathetic"
datasets/lines/j04/j04-019/j04-019-01.png,for ten days and showed no abnormalities .
datasets/lines/e07/e07-079/e07-079-03.png,they must have some protection from severe
datasets/lines/a06/a06-110/a06-110-05.png,Minister that I do not think
datasets/lines/c03/c03-096c/c03-096c-00.png,"Only Mr. Lucas's actions , therefore , arose explicably"
datasets/lines/g06/g06-050a/g06-050a-03.png,and his symptoms . He told Hahnemann that he
datasets/lines/a03/a03-063/a03-063-03.png,"European space satellite project , will find the Germans"
datasets/lines/r03/r03-035/r03-035-05.png,"up , then , Mrs. - er - Buttery ? "" "" Not yet ,"
datasets/lines/m01/m01-115/m01-115-05.png,much freedom we can take with safety .
datasets/lines/k04/k04-142/k04-142-02.png,"a traitor down to the ends of the earth , and no"
datasets/lines/h02/h02-035/h02-035-06.png,practitioners administering or prescribing morphine or
datasets/lines/g06/g06-011c/g06-011c-00.png,By the end of the month he still delighted in
datasets/lines/p02/p02-000/p02-000-01.png,"quickly through the customs . "" Gay ! "" "" Gavin ! "" The girl"
datasets/lines/g06/g06-031i/g06-031i-05.png,"House upon a dissolution , which must be had , will be a"
datasets/lines/m01/m01-038/m01-038-04.png,"the Earth's imaginary longitudes , moving"
datasets/lines/c03/c03-021c/c03-021c-07.png,"of companionship and sympathy - "" you need someone"
datasets/lines/b04/b04-140/b04-140-03.png,Russia . Now he wants Britain to demolish her
datasets/lines/g06/g06-042o/g06-042o-00.png,"Nor is this to be wondered at , for even"
datasets/lines/g06/g06-037g/g06-037g-05.png,alleviation of his painful malady . None of the numerous
datasets/lines/k07/k07-166/k07-166-02.png,god . It 'll make you feel like one !
datasets/lines/c06/c06-058/c06-058-01.png,"of character , and authentic as a glass"
datasets/lines/b06/b06-008/b06-008-02.png,"Defence Minister , Mr. Watkinson . Their talks"
datasets/lines/c03/c03-021b/c03-021b-06.png,"gift of companionship and sympathy - "" you need"
datasets/lines/g04/g04-092/g04-092-02.png,of parents or faithful nurses threaten any
datasets/lines/k03/k03-157/k03-157-01.png,"' They 've found their own toy , ' said Ormston ,"
datasets/lines/n02/n02-040/n02-040-04.png,to make you understand just what happened
datasets/lines/d06/d06-025/d06-025-02.png,Was this : That a secret plan Is hid in
datasets/lines/b01/b01-094/b01-094-09.png,can recognise .
datasets/lines/m02/m02-095/m02-095-09.png,first two centuries ?
datasets/lines/d07/d07-082/d07-082-04.png,not quoted here because they are not
datasets/lines/g06/g06-045d/g06-045d-01.png,"diplomatist Lord Ponsonby , had written to advise Anglesey"
datasets/lines/n03/n03-106/n03-106-03.png,mine seems to know how to do
datasets/lines/r06/r06-126/r06-126-02.png,showing in the little town . It was
datasets/lines/a01/a01-014u/a01-014u-06.png,"Julius Greenfield , telephoned his chief"
datasets/lines/m02/m02-080/m02-080-08.png,has come for him to be taken seriously
datasets/lines/d04/d04-021/d04-021-02.png,"diamond that incises the hardest rock , the hardest"
datasets/lines/n02/n02-045/n02-045-05.png,party to the best of my ability - saying the
datasets/lines/e04/e04-004/e04-004-04.png,will show up after painting . The dimensions given enable the
datasets/lines/r06/r06-076/r06-076-03.png,"uncuckolded , unrobbed , sheltered from"
datasets/lines/d04/d04-131/d04-131-01.png,people . ( 1 ) I will bring you out from under the
datasets/lines/l04/l04-124/l04-124-00.png,Hugh nodded . His face wore the melancholy expression
datasets/lines/a05/a05-108/a05-108-05.png,"night by his leader , Mr. Gaitskell . Mr."
datasets/lines/g07/g07-000b/g07-000b-07.png,"currence , while ' General Adam was at Corfu the whole"
datasets/lines/a03/a03-011/a03-011-03.png,time is ripe to have more frequent consultations between
datasets/lines/a06/a06-124/a06-124-02.png,stricter in recalling existing overdrafts . This is underlined in
datasets/lines/b06/b06-004/b06-004-06.png,providing the cloak for Germany to build an
datasets/lines/c03/c03-094a/c03-094a-06.png,not asked to modulate from their set moods
datasets/lines/e02/e02-025/e02-025-01.png,the top member of the toe are
datasets/lines/n04/n04-218/n04-218-05.png,"written letters to the bereaved , had visited many in the"
datasets/lines/e07/e07-000/e07-000-00.png,WE have not yet reached the stage in Britain
datasets/lines/g01/g01-088/g01-088-06.png,the suggestion that the rich should help
datasets/lines/l04/l04-159/l04-159-03.png,unnatural for a man in his position to make provision
datasets/lines/m01/m01-017/m01-017-03.png,and afflicted with occasional spasmodic jerks .
datasets/lines/g06/g06-042b/g06-042b-02.png,found for the 6tic douloureux . As early
datasets/lines/l01/l01-187/l01-187-10.png,Alf Jesty's secret .
datasets/lines/n02/n02-104/n02-104-03.png,"amiss , was nudging her in the endeavour to"
datasets/lines/g06/g06-031i/g06-031i-01.png,"infatuation ! Personally I am indifferent , but I really tremble"
datasets/lines/a05/a05-013/a05-013-05.png,return to the tradition of all-Regular
datasets/lines/n03/n03-079/n03-079-00.png,"When the wind was on a rampage , as it was"
datasets/lines/b04/b04-040/b04-040-03.png,Crabb has the qualities of sympathy and understanding . Too
datasets/lines/b06/b06-097/b06-097-02.png,in six weeks time from ending up in blind alley
datasets/lines/g07/g07-071a/g07-071a-04.png,"loved with an unswerving loyalty , and had looked"
datasets/lines/m04/m04-123/m04-123-00.png,But disappointment awaited him . A
datasets/lines/g06/g06-026m/g06-026m-02.png,Valet de Chambre that ever was . But he has
datasets/lines/c06/c06-039/c06-039-00.png,Among other incidents he was banned from New
datasets/lines/n02/n02-109/n02-109-05.png,hardly have spoken with more contempt .
datasets/lines/r06/r06-070/r06-070-06.png,crowd had collected . There were firemen
datasets/lines/f04/f04-032/f04-032-09.png,adjourned .
datasets/lines/c03/c03-081d/c03-081d-02.png,for herself ; we would be altogether clearer
datasets/lines/m01/m01-012/m01-012-06.png,"steadily and looked about the room ,"
datasets/lines/g06/g06-037k/g06-037k-08.png,first shown themselves seventeen years before
datasets/lines/a01/a01-091/a01-091-10.png,supporters .
datasets/lines/a01/a01-068u/a01-068u-08.png,sum towards the cost of keeping American
datasets/lines/h06/h06-089/h06-089-07.png,by a guard which is interlocked with the
datasets/lines/a03/a03-040/a03-040-01.png,a public poll showed that for the first time since
datasets/lines/b01/b01-018/b01-018-03.png,Whatever statesmen say at the conference table in
datasets/lines/f07/f07-046a/f07-046a-01.png,roasted on the point of a spear are
datasets/lines/g07/g07-034/g07-034-02.png,"convulsed with grief ' . So love revived , and in"
datasets/lines/f07/f07-101a/f07-101a-02.png,LONGFELLOW TOLD THE SAGE A VERY
datasets/lines/n04/n04-000/n04-000-05.png,"with tears . "" It 's so unfair , "" she said ."
datasets/lines/f02/f02-040/f02-040-07.png,the Workers' Educational Association ; the University
datasets/lines/k02/k02-023/k02-023-02.png,"East , my boy , and you 'll drink - I 've seen your kind be-"
datasets/lines/p06/p06-088/p06-088-02.png,"' Good heavens , darling , why on earth"
datasets/lines/h07/h07-030a/h07-030a-09.png,the rising prosperity of the town .
datasets/lines/r02/r02-038/r02-038-03.png,the shiny clasp twinkled invitingly at Cecil .
datasets/lines/g01/g01-083/g01-083-07.png,"corrected by the sliding scale of the second poll-tax ,"
datasets/lines/f01/f01-075/f01-075-03.png,thought to combine together to form compound
datasets/lines/g06/g06-031g/g06-031g-00.png,' What a frightful event ! ' he wrote . ' I tremble ! What
datasets/lines/f01/f01-075/f01-075-02.png,identified as elementary sensations . These were
datasets/lines/j07/j07-000/j07-000-04.png,the secondary surface plate-and-corrugation construction
datasets/lines/g06/g06-047g/g06-047g-02.png,"' more like a God upon earth than a human being ' , had an"
datasets/lines/f04/f04-028/f04-028-07.png,"attacked for the sake of robbery , they did not"
datasets/lines/b01/b01-127/b01-127-08.png,apartheid is being applied ever more
datasets/lines/g06/g06-042i/g06-042i-01.png,"1960s , no cure has been found for the 6tic douloureux . As"
datasets/lines/l01/l01-119/l01-119-06.png,"a stop to it . """
datasets/lines/n04/n04-060/n04-060-04.png,"Youngest D.S.C. in the war , what ? Crawled"
datasets/lines/f07/f07-039b/f07-039b-00.png,"According to Pliny , and others , certain"
datasets/lines/a06/a06-014/a06-014-00.png,They nodded at each other and Sir Edward
datasets/lines/c04/c04-080/c04-080-03.png,tape went to the Philips company . Within two
datasets/lines/b04/b04-026/b04-026-06.png,commercial TV contractors want to delay it for 10 years .
datasets/lines/g01/g01-022/g01-022-07.png,ANCING A RULING CLASS WHICH
datasets/lines/g01/g01-004/g01-004-03.png,"leadership . But , at last , Gaunt sailed . Opposing"
datasets/lines/d04/d04-066/d04-066-06.png,"ne through the mill , we need not teach them"
datasets/lines/c03/c03-007c/c03-007c-06.png,"churchyard , "" sacred to the memory of """
datasets/lines/g06/g06-037h/g06-037h-00.png,"God grant , however , that I may be a false prophet"
datasets/lines/d01/d01-080/d01-080-04.png,paragraphos markings were omitted . C. H. Roberts is of
datasets/lines/h05/h05-012/h05-012-01.png,"are highway payments , clearance payments ( for clearing remains of"
datasets/lines/e02/e02-082/e02-082-03.png,great deal of drudgery can be avoided by the
datasets/lines/a01/a01-003u/a01-003u-00.png,Though they may gather some Left-wing
datasets/lines/b06/b06-100/b06-100-04.png,young people aged 15-17 starting
datasets/lines/c04/c04-165/c04-165-06.png,The film covered a wide aspect of the British
datasets/lines/a01/a01-107/a01-107-04.png,""" The jackals bay when there is nothing better they can do . """
datasets/lines/m03/m03-095/m03-095-07.png,she was in touch with an invi-
datasets/lines/g06/g06-011e/g06-011e-02.png,"health permitted him to enjoy anything . ' The Pearl ' , he"
datasets/lines/b06/b06-008/b06-008-03.png,"are another stage in the cloak operation ,"
datasets/lines/c04/c04-013/c04-013-03.png,Frankie Vaughan is too nice a chap to ring quite
datasets/lines/h07/h07-057a/h07-057a-01.png,aware of the advantages of setting up offices in towns
datasets/lines/n04/n04-202/n04-202-04.png,"Master bloody Munyard . "" THERE were six submarines ,"
datasets/lines/n06/n06-182/n06-182-02.png,simple men who knew a lot maybe about
datasets/lines/m01/m01-012/m01-012-00.png,He slapped himself in the face and
datasets/lines/g01/g01-031/g01-031-10.png,"and coupled with the vain hope that , in the"
datasets/lines/g06/g06-045n/g06-045n-08.png,"studied under its founder , the aged"
datasets/lines/c04/c04-066/c04-066-08.png,"record , anyway ."
datasets/lines/f07/f07-081a/f07-081a-01.png,of good food and the gusto which they
datasets/lines/d07/d07-082/d07-082-02.png,"too , are necessary , but a careful examination"
datasets/lines/p01/p01-155/p01-155-01.png,"outbuilding , but this was happening to him now . He"
datasets/lines/c03/c03-016b/c03-016b-06.png,"is incoherently , clumsily , but half shyly and"
datasets/lines/g01/g01-034/g01-034-03.png,"who usually supplied the hard cash , might"
datasets/lines/b04/b04-169/b04-169-01.png,contempt . SOME people are for ever complaining
datasets/lines/g07/g07-014/g07-014-06.png,in order to make sure that no recent will
datasets/lines/d04/d04-086/d04-086-01.png,just as there is a message sealed in the four emblems which
datasets/lines/a01/a01-128u/a01-128u-02.png,bitterest opponents on defence joined in .
datasets/lines/k04/k04-064/k04-064-02.png,values were those of the materialist who assesses
datasets/lines/g06/g06-037b/g06-037b-03.png,an express took him off yesterday . '
datasets/lines/a05/a05-039/a05-039-03.png,appearance of the Progressive party from
datasets/lines/a06/a06-044/a06-044-05.png,all parties . Even close friends were signalling Mr. Fell
datasets/lines/c04/c04-035/c04-035-01.png,newly-weds Ian Carmichael and Janette Scott let
datasets/lines/e07/e07-072/e07-072-03.png,in the smaller sizes that the substitutes
datasets/lines/g06/g06-037l/g06-037l-05.png,an effective alleviation of his painful malady . None
datasets/lines/l07/l07-135/l07-135-04.png,had been settled and the owner had
datasets/lines/r06/r06-053/r06-053-02.png,who hid himself in a bush and imitated
datasets/lines/a01/a01-003/a01-003-06.png,now put forward nominees . He believes
datasets/lines/m02/m02-106/m02-106-03.png,these fine young people was closely geared to
datasets/lines/a05/a05-094/a05-094-09.png,"golf-course Press conference , which he"
datasets/lines/g06/g06-018m/g06-018m-05.png,"has been against me , as there has been much"
datasets/lines/a04/a04-000/a04-000-02.png,Common Market during their talks at Admiralty
datasets/lines/f07/f07-069/f07-069-00.png,Foodlore reflects much more of national temperament
datasets/lines/l04/l04-102/l04-102-00.png,When he closed his eyes it was
datasets/lines/g07/g07-003a/g07-003a-06.png,GAMBA ACCOMPANIED THE REMAINS OF OUR
datasets/lines/k02/k02-018/k02-018-05.png,who was otherwise so sophisticated . He
datasets/lines/e06/e06-021/e06-021-02.png,be accidental . Yet there will always be some
datasets/lines/a04/a04-050/a04-050-01.png,not deny facilities to nations to which it was
datasets/lines/n04/n04-092/n04-092-06.png,"his glass . "" Fill it up , darling . Accuracy above"
datasets/lines/g06/g06-018o/g06-018o-01.png,"sent Pearl back to England , and returned"
datasets/lines/e01/e01-055/e01-055-05.png,after the Victorian period that designers realised
datasets/lines/f07/f07-076a/f07-076a-10.png,"essentially French , and , irrespective of"
datasets/lines/a01/a01-007u/a01-007u-07.png,have agreed to get together to face
datasets/lines/r03/r03-026/r03-026-01.png,architecture which Mr. John Betjeman had
datasets/lines/e04/e04-019/e04-019-07.png,B temporarily in place on the chair
datasets/lines/e01/e01-018/e01-018-08.png,upon everything a delicate sentiment .
datasets/lines/g06/g06-047h/g06-047h-01.png,Burdett described to Anglesey a year or two later as
datasets/lines/g03/g03-040/g03-040-07.png,school was held .
datasets/lines/f04/f04-064/f04-064-07.png,passengers would be robbed and assaulted in the
datasets/lines/e07/e07-098/e07-098-06.png,"celery and onions , may all be raised in soil"
datasets/lines/a06/a06-000/a06-000-06.png,to deal in his next regular Budget with
datasets/lines/p01/p01-168/p01-168-05.png,"his head , so the verger described afterwards ."
datasets/lines/g07/g07-010b/g07-010b-06.png,"him . ' I have had put under Government seal his belongings ,"
datasets/lines/c03/c03-021e/c03-021e-04.png,"child as much as to the expectant mother ,"
datasets/lines/f07/f07-069/f07-069-07.png,"with the blood shed to defend Christian civilisation ,"
datasets/lines/a01/a01-107u/a01-107u-05.png,"never were . "" Interrupted by angry Tories ,"
datasets/lines/b02/b02-045/b02-045-07.png,"to Mr Kaunda's reasonable representations , but to"
datasets/lines/k03/k03-144/k03-144-03.png,is a sign of life - very encouraging ! '
datasets/lines/e07/e07-086/e07-086-05.png,efficient and congenial containers in which
datasets/lines/m04/m04-012/m04-012-06.png,"Morfydd Owen . Morfydd , who had until"
datasets/lines/m04/m04-222/m04-222-03.png,"the minister . "" No , we have another way of signalling"
datasets/lines/n02/n02-037/n02-037-03.png,them . But next morning she insisted
datasets/lines/e04/e04-091/e04-091-01.png,against the transom . Start at the bow and
datasets/lines/l01/l01-195/l01-195-05.png,"an idea to begin with , mind you - then"
datasets/lines/p03/p03-135/p03-135-06.png,"you . """
datasets/lines/g06/g06-047f/g06-047f-02.png,"than a human being ' , had an increasing number of disciples among"
datasets/lines/c04/c04-165/c04-165-04.png,British personalities . Among them - Professor
datasets/lines/c02/c02-003/c02-003-02.png,may well be a landmark in the revitali-
datasets/lines/g01/g01-012/g01-012-02.png,fame and glory . Gaunt was compelled to return
datasets/lines/a01/a01-058u/a01-058u-04.png,the offer - 357million - was not good enough .
datasets/lines/g06/g06-042p/g06-042p-05.png,to his notice .
datasets/lines/k07/k07-158/k07-158-01.png,I suppose so . What attracts you ?
datasets/lines/j06/j06-018/j06-018-02.png,the case of five of these examples
datasets/lines/l04/l04-087/l04-087-02.png,panel and pulled it out . The black tin box was exactly
datasets/lines/g06/g06-011r/g06-011r-05.png,"lively people , and what a busy town . At Rome , every"
datasets/lines/e04/e04-103/e04-103-05.png,"well . After generously covering with glue , screw"
datasets/lines/a01/a01-011u/a01-011u-05.png,course of action . Sir Roy is violently
datasets/lines/b06/b06-056/b06-056-01.png,"Scarborough decisions , while # scratching"
datasets/lines/a03/a03-080/a03-080-05.png,of capsule was involved . A lesser obstacle
datasets/lines/e06/e06-003/e06-003-01.png,"movements , although primarily"
datasets/lines/c06/c06-138/c06-138-04.png,floundered on to the electrocution
datasets/lines/g06/g06-011b/g06-011b-05.png,resource . Vesuvius seems to be tired ; he
datasets/lines/g06/g06-011r/g06-011r-08.png,particularly as the troops are very fine . '
datasets/lines/d04/d04-032/d04-032-08.png,"most important creature , that was created on"
datasets/lines/g06/g06-011k/g06-011k-08.png,1superceded by the soldier - a favourable change
datasets/lines/a02/a02-046/a02-046-03.png,"demonstrators , most of them shopgirls in overalls ."
datasets/lines/f07/f07-019a/f07-019a-01.png,procession of dishes from those mammoth kitchens
datasets/lines/b06/b06-110/b06-110-00.png,But the Duke is wrong when he implies that young people
datasets/lines/n02/n02-104/n02-104-02.png,"from him to fondle Judy , who , sensing something"
datasets/lines/a01/a01-014x/a01-014x-05.png,and the talks fall through . There are bound
datasets/lines/b06/b06-110/b06-110-04.png,"applications , of whom 100 were considered suitable by"
datasets/lines/g06/g06-037j/g06-037j-08.png,ous conventional remedies to which he had
datasets/lines/a06/a06-036/a06-036-01.png,"ships , are controlled automatically , even"
datasets/lines/c06/c06-095/c06-095-01.png,""" He 's got to be 35 , "" says Bobby Darin ,"
datasets/lines/j04/j04-115/j04-115-03.png,effluent . The aliquots were allowed to
datasets/lines/a01/a01-053/a01-053-09.png,nomination before it can be con-
datasets/lines/j07/j07-012/j07-012-06.png,thus developed found ready application on a
datasets/lines/l01/l01-111/l01-111-08.png,produced one extraordinary result .
datasets/lines/a06/a06-141/a06-141-05.png,eyes there has sprung up a regular army led by former Nazi
datasets/lines/b04/b04-047/b04-047-03.png,Scot - and so were four of his predecessors this # century .
datasets/lines/r03/r03-026/r03-026-10.png,"small back yard , newly dec. , near shops and tube"
datasets/lines/f07/f07-016/f07-016-06.png,by Catherine de Medici . The peasant in
datasets/lines/c02/c02-017/c02-017-08.png,"begun . Instead of having the desired effect ,"
datasets/lines/a06/a06-119/a06-119-03.png,week . And that brought the figure
datasets/lines/a01/a01-014x/a01-014x-03.png,""" We want to discuss what to do if the"
datasets/lines/l01/l01-199/l01-199-07.png,snatching at the prop holding the barge's
datasets/lines/a04/a04-069/a04-069-06.png,"talks with the Soviet Union , for the establishment"
datasets/lines/h04/h04-078/h04-078-06.png,nutrients other than vitamin C decreased slightly .
datasets/lines/r06/r06-035/r06-035-05.png,sun came out ; Mart went shopping ; I
datasets/lines/r06/r06-090/r06-090-02.png,The cool evening perfumes stood
datasets/lines/g06/g06-037l/g06-037l-06.png,of the numerous conventional remedies to which he had
datasets/lines/r02/r02-006/r02-006-05.png,"was reported , she tearfully claimed"
datasets/lines/d06/d06-003/d06-003-02.png,"that their fears are groundless , indeed to us they appear laughable ,"
datasets/lines/m02/m02-059/m02-059-03.png,"evening , when he had been left to cook his own meal ."
datasets/lines/h01/h01-027/h01-027-03.png,in the members away from home on Census
datasets/lines/a01/a01-087/a01-087-02.png,"charges . Mr. Powell , white-faced and outwardly"
datasets/lines/b06/b06-019/b06-019-01.png,Strauss and last month he attacked
datasets/lines/l04/l04-052/l04-052-00.png,"He paused , hatred of Stevie Hewitt"
datasets/lines/n06/n06-123/n06-123-06.png,"four or five mile valley , sandy-floored . It"
datasets/lines/g06/g06-047j/g06-047j-08.png,consulted in May 1834 .
datasets/lines/g06/g06-011r/g06-011r-00.png,By the end of the month he still delighted in Naples .
datasets/lines/a02/a02-067/a02-067-01.png,should not be bound over for disturbing
datasets/lines/b05/b05-062/b05-062-04.png,"Like Dr. Globke , whom I interviewed the other day , Eichmann"
datasets/lines/j01/j01-049/j01-049-04.png,corroded by sodium nor by sodium
datasets/lines/d06/d06-096/d06-096-06.png,of ' staggered ' hours it may do an immense
datasets/lines/b06/b06-019/b06-019-05.png,link together the various West German
datasets/lines/c04/c04-098/c04-098-04.png,"American pianist Floyd Cramer , who played for Elvis on "" It 's"
datasets/lines/k04/k04-033/k04-033-04.png,splendours of the tapestries Doria had brought
datasets/lines/e04/e04-004/e04-004-00.png,Start by making the two side frames from 1 in. by 1 1/4 in. planed
datasets/lines/r06/r06-090/r06-090-09.png,"London sickness ( a sense of guilt ,"
datasets/lines/n02/n02-062/n02-062-04.png,"idyllic surroundings . "" "" How dare you say"
datasets/lines/a06/a06-044/a06-044-04.png,"would be to resign . "" The outburst shocked MPs of"
datasets/lines/g06/g06-011o/g06-011o-09.png,"in my eye , particularly as the"
datasets/lines/k07/k07-141/k07-141-06.png,forgotten to lock his door and Derek
datasets/lines/a01/a01-049u/a01-049u-05.png,"Committee , which is headed by another"
datasets/lines/m01/m01-000/m01-000-03.png,"eyes caught the reclining form of Heather ,"
datasets/lines/m04/m04-190/m04-190-04.png,"Pugh . How could they be otherwise , when his"
datasets/lines/c03/c03-000a/c03-000a-07.png,everywhere apparent .
datasets/lines/f07/f07-084b/f07-084b-06.png,A hotch-potch of all sorts of fishes That Greenwich
datasets/lines/c04/c04-004/c04-004-03.png,"recently given Frankie the full , razzamataz , red-carpet"
datasets/lines/g06/g06-018o/g06-018o-08.png,rature is high & I have not yet
datasets/lines/f03/f03-182/f03-182-06.png,that television makes its appeal to those of lesser
datasets/lines/c03/c03-003b/c03-003b-07.png,to create the atmosphere of a city .
datasets/lines/c06/c06-138/c06-138-09.png,and sensation-hunger of that
datasets/lines/k04/k04-126/k04-126-03.png,"and turning to the cowering Lucia , he spoke in her"
datasets/lines/d07/d07-085/d07-085-06.png,reading of the Book of Esther is quoted
datasets/lines/j06/j06-056/j06-056-02.png,but combined its influence with that
datasets/lines/g06/g06-037p/g06-037p-04.png,in the history of Anglesey's unceasing search for an
datasets/lines/g06/g06-045a/g06-045a-04.png,"success in France and Italy , and that he"
datasets/lines/n06/n06-182/n06-182-06.png,"rest . "" I guess we 'd better hold onto the gold"
datasets/lines/m01/m01-131/m01-131-01.png,gave the impression of having been thought out and
datasets/lines/l04/l04-124/l04-124-09.png,road ... . '
datasets/lines/c04/c04-160/c04-160-01.png,the imagination which asked the viewer to
datasets/lines/c03/c03-087d/c03-087d-01.png,most treatments of its subject by
datasets/lines/l04/l04-153/l04-153-06.png,"well , and he agreed that the missing cash is"
datasets/lines/d07/d07-102/d07-102-01.png,"Palestinian teacher , R. Eleazar ( 3rd Cent. ) :"
datasets/lines/c04/c04-008/c04-008-03.png,"a cardboard role , didn't stand a chance . Now comes"
datasets/lines/r02/r02-000/r02-000-04.png,"their share , and there were precious few"
datasets/lines/k07/k07-146/k07-146-06.png,stayed any longer I 'd jolly well
datasets/lines/c02/c02-089/c02-089-05.png,all rolling eyeballs like a villain
datasets/lines/n04/n04-218/n04-218-04.png,if nothing unusual has happened . Harry Turton had
datasets/lines/r03/r03-026/r03-026-03.png,at last and therefore saved the situation for
datasets/lines/a03/a03-073/a03-073-11.png,like to see used .
datasets/lines/h07/h07-028a/h07-028a-01.png,"varies , the smaller towns tending to rely"
datasets/lines/n06/n06-163/n06-163-01.png,"Derby hat fussed around the stove . "" 2Ain't"
datasets/lines/c03/c03-087a/c03-087a-05.png,"We could , perhaps , say whether or not the attempt"
datasets/lines/n02/n02-098/n02-098-04.png,"don't tell me anything , if you 'd rather"
datasets/lines/g06/g06-037m/g06-037m-02.png,"was here , I understand , but an express took"
datasets/lines/l04/l04-052/l04-052-01.png,rising like gall in his throat .
datasets/lines/e07/e07-083/e07-083-07.png,"establishment , it is a disagreeable chore"
datasets/lines/m01/m01-060/m01-060-07.png,side to side .
datasets/lines/f07/f07-019b/f07-019b-05.png,"the dishes of the country , and , instead"
datasets/lines/a06/a06-114/a06-114-08.png,the spending spree is at a new
datasets/lines/a01/a01-026/a01-026-09.png,Mr. Macmillan .
datasets/lines/d06/d06-041/d06-041-00.png,The mind tires first and conveys the impression
datasets/lines/b01/b01-132/b01-132-02.png,way left to try to bring home to the people of
datasets/lines/h01/h01-010/h01-010-06.png,"previously . The question was first asked in 1891 , and"
datasets/lines/c04/c04-017/c04-017-03.png,Hollywood arena .
datasets/lines/n06/n06-119/n06-119-03.png,lifted up in the distance like a pale water-
datasets/lines/g04/g04-043/g04-043-01.png,at Tatsfield to the great modern church of St. Mark's
datasets/lines/g06/g06-031f/g06-031f-02.png,"be mistaken , 1tho' I cannot but fear that the exasperation of the"
datasets/lines/l07/l07-138/l07-138-05.png,me riverworthy and wanted to know when
datasets/lines/a03/a03-054/a03-054-04.png,days . It has been a hard road back
datasets/lines/c06/c06-058/c06-058-06.png,"round for the pals , one of whom cries :"
datasets/lines/b01/b01-009/b01-009-07.png,Africans .
datasets/lines/l07/l07-172/l07-172-02.png,"of its efficiency , that Sandpiper was fit to"
datasets/lines/a05/a05-080/a05-080-00.png,Mr. Macmillan explained that he had deliber-
datasets/lines/d07/d07-096/d07-096-00.png,Or it is possible that our sugya contains the
datasets/lines/f02/f02-038/f02-038-04.png,or already in retirement but also a strong
datasets/lines/e06/e06-026/e06-026-09.png,and Suffolk beaches .
datasets/lines/d05/d05-021/d05-021-00.png,This indicated how ephemeral in the Church had
datasets/lines/d06/d06-104/d06-104-08.png,knowing exactly what the subject
datasets/lines/c04/c04-098/c04-098-02.png,nothing crazy about his pianistics . He pounds merrily away
datasets/lines/b03/b03-104/b03-104-03.png,"however , seems a matter of the convenience"
datasets/lines/r03/r03-030/r03-030-05.png,seemed to her the princely sum of six hund-
datasets/lines/g07/g07-026b/g07-026b-02.png,"but again and again over a long span of time ,"
datasets/lines/a06/a06-119/a06-119-01.png,sixth successive week - this
datasets/lines/a02/a02-093/a02-093-03.png,"Iain Macleod , Colonial Secretary , and Mr. Duncan Sandys ,"
datasets/lines/g04/g04-003/g04-003-06.png,a farmer in a field . He seemed
datasets/lines/c06/c06-027/c06-027-03.png,"much when I was over this past two times ,"
datasets/lines/k02/k02-023/k02-023-00.png,"If anything , he had merely become a little more reserved , and"
datasets/lines/p03/p03-069/p03-069-02.png,was as though a red mist veiled her usually clear sight and
datasets/lines/c06/c06-076/c06-076-01.png,"thing this week I have never before witnessed ,"
datasets/lines/a06/a06-051/a06-051-06.png,doorway looking more composed . In the
datasets/lines/a05/a05-069/a05-069-07.png,nuclear tests ; the canard about British
datasets/lines/e04/e04-030/e04-030-00.png,"To complete the job , screw two fittings to the"
datasets/lines/g06/g06-050c/g06-050c-04.png,"that he found Anglesey a strong , energetic man"
datasets/lines/n04/n04-075/n04-075-07.png,in the Daily Courier .
datasets/lines/a04/a04-103/a04-103-06.png,in preventing a nuclear war as a neutral
datasets/lines/k04/k04-119/k04-119-00.png,The moment had come . Upon the ensuing interview
datasets/lines/c04/c04-122/c04-122-02.png,tuneful melody sung impeccably by Robert Earl ( Philips ) . PRODUCER
datasets/lines/e02/e02-091/e02-091-04.png,With this the vast majority of jobs
datasets/lines/h07/h07-011/h07-011-03.png,the proportion employed in both these groups combined
datasets/lines/h02/h02-024/h02-024-06.png,"period of eleven years , patients' lives had been"
